scenario,rep,method,SHD,F1,Precision,Recall,n_oriented,Dir_Prec,Dir_Rec,Dir_F1,Comm,Runtime
p20_K2,7,centralized,44.0,0.5416666616319444,0.6190476189002267,0.4814814813923182,10,0.3999999996,0.07407407406035665,0.1249999973242188,0.0,49.96405076980591
p20_K2,7,fedpc_consensus,49.0,0.5148514800705813,0.5531914892440019,0.4814814813923182,24,0.37499999984375,0.16666666663580246,0.2307692264497042,142.5,0.0025544166564941406
p20_K2,7,fedpc_oracle,41.0,0.549450544504287,0.6756756754930606,0.4629629628772291,21,0.38095238077097504,0.1481481481207133,0.2133333292444445,142.5,0.0020513534545898438
p20_K2,7,naive,49.0,0.5148514800705813,0.5531914892440019,0.4814814813923182,0,0.0,0.0,0.0,142.5,0.0006988048553466797
p20_K2,7,local,45.0,0.5112844095512532,0.6198891197254914,0.43518518510459536,0,0.0,0.0,0.20372208177361478,142.5,4.273068428039551
p20_K2,8,centralized,27.0,0.6301369811521861,0.5897435895923734,0.6764705880363322,17,0.7058823525259516,0.352941176366782,0.47058823066512895,0.0,19.115641355514526
p20_K2,8,fedpc_consensus,29.0,0.6133333282133335,0.5609756096192743,0.6764705880363322,17,0.5294117643944637,0.2647058822750865,0.35294117188773555,138.75,0.0012192726135253906
p20_K2,8,fedpc_oracle,25.0,0.6376811542365052,0.6285714283918368,0.6470588233391004,20,0.49999999975,0.29411764697231835,0.37037036556927305,138.75,0.0014920234680175781
p20_K2,8,naive,29.0,0.6133333282133335,0.5609756096192743,0.6764705880363322,0,0.0,0.0,0.0,138.75,0.000408172607421875
p20_K2,8,local,26.5,0.6243961300966476,0.6037593983302674,0.6470588233391004,0,0.0,0.0,0.44448979143862394,138.75,2.6864254474639893
p20_K2,9,centralized,51.0,0.4516128981338884,0.46666666656296296,0.4374999999088542,8,0.49999999937499995,0.08333333331597222,0.14285714035714286,0.0,56.694079637527466
p20_K2,9,fedpc_consensus,48.0,0.5199999949040001,0.49999999990384614,0.5416666665538195,11,0.5454545449586776,0.12499999997395833,0.20338982740591785,155.0,0.0022482872009277344
p20_K2,9,fedpc_oracle,48.0,0.4782608644706995,0.4999999998863636,0.4583333332378472,16,0.4999999996875,0.16666666663194443,0.24999999617187502,155.0,0.0011873245239257812
p20_K2,9,naive,48.0,0.5199999949040001,0.49999999990384614,0.5416666665538195,0,0.0,0.0,0.0,155.0,0.0007321834564208984
p20_K2,9,local,48.0,0.47246376302794235,0.499999999883658,0.4479166665733507,0,0.0,0.0,0.1412907242130016,155.0,5.021444797515869
p20_K2,10,centralized,29.0,0.6419753035025149,0.6842105261357341,0.6046511626500811,10,0.6999999992999999,0.1627906976365603,0.26415094023495905,0.0,54.57045936584473
p20_K2,10,fedpc_consensus,27.0,0.6666666615211096,0.710526315602493,0.6279069765981612,14,0.21428571413265304,0.06976744184424012,0.1052631541520469,131.25,0.0015850067138671875
